,UserId,Username,Ispro,HasStats,Contacts,PhotoCount,MeanViews,GroupsCount,GroupsAvgMembers,GroupsAvgPictures
556,8981098@N07,"Linda DV (back, catching up)",1,1,291,42191,277.2735,810,5772.765432098766,172582.75185185185
557,185692485@N08,greenpiks,0,0,0,1,0.0,0,0.0,0.0
558,111708541@N02,Oriphoto.,1,1,0,21180,100.8513,0,0.0,0.0
559,120152834@N05,danijela1222,0,0,0,178,15.269662921348313,0,0.0,0.0
560,137515823@N05,marta wyrwas,0,0,300,80,680.9625,70,31752.92857142857,1002001.5428571429
561,185575861@N08,indibike,0,0,0,136,3.9485294117647056,0,0.0,0.0
562,166296074@N04,locnguyen.tech2017,0,0,1048,488,53.28073770491803,0,0.0,0.0
563,159169623@N02,fausto.fondelli,0,0,427,179,739.3072625698323,53,8086.735849056604,216891.94339622642
564,55648226@N03,Shawn Harquail,1,1,70,1886,3161.8531283138923,45,67828.13333333332,2467590.1333333333
565,166830184@N05,hodacanhkhoa,0,0,2,646,49.351393188854495,0,0.0,0.0
566,165033645@N03,thuvien247.2,0,0,1,664,72.31174698795179,0,0.0,0.0
567,64518788@N05,Rick2E,1,1,936,16419,1109.3783,421,1224.0047505938244,116215.76247030881
568,185637242@N04,hellflameglory,0,0,0,3,1.3333333333333333,0,0.0,0.0
569,184576326@N05,ek2300,0,0,0,247,11.06072874493927,0,0.0,0.0
570,143676320@N08,Media-SL,1,1,17449,1285,1256.775526110678,18,5592.222222222223,308464.0
571,185140085@N03,liennguyen020995,0,0,0,116,67.52586206896552,0,0.0,0.0
572,63979425@N05,InMyMac,1,1,54,15962,10.7979,0,0.0,0.0
573,132204029@N05,MedicinesforEU,1,1,0,9163,142.1811633744407,0,0.0,0.0
574,185450907@N07,celebrity.buzina,0,0,0,23,5.7391304347826075,0,0.0,0.0
575,7472171@N04,silent fabrik,1,1,4260,351,2663.059829059829,206,6584.849514563107,153835.46601941748
576,21886511@N07,Nathan Thorn,0,1,65,804,724.2786069651743,22,196.0909090909091,44633.772727272735
577,147744845@N05,excellentialtd,0,0,0,37,18.83783783783784,0,0.0,0.0
578,158291706@N03,Berglen,1,1,372,3194,277.6634314339386,18,11822.388888888889,328890.11111111107
579,28075177@N02,"mawingchung,,,",1,1,134,10924,253.5527,44,5994.454545454545,175162.75
580,62935145@N05,phil da greek,1,1,165,1468,121.94686648501364,87,1592.7471264367816,36555.08045977011
581,87583925@N00,Andrew Stopford,1,1,1201,42648,619.1031,510,779.8019607843138,32630.821568627453
582,160106951@N05,antho.laur,0,0,100,100,7.66,5,995.6,4051.8
583,125410957@N03,henwood.john,0,0,119,436,100.2683486238532,0,0.0,0.0
584,123567034@N07,Car Wash Hunter,0,0,269,65,823.1846153846153,4,422.0,14617.5
585,150542449@N03,vicentemanueltenaleonisa,0,0,110,732,284.08743169398906,25,10747.88,316845.96
586,185581074@N02,raptor1011,0,0,0,10,7.2,0,0.0,0.0
587,145214872@N03,huynha434,0,0,225,598,755.0702341137123,0,0.0,0.0
588,164368219@N03,sakamotoryota14,1,1,0,13783,1.7846,0,0.0,0.0
589,49915643@N00,Roundy Photo,1,1,535,2777,129.70579762333455,56,19186.946428571428,335317.26785714284
590,52376059@N02,UltraPanavision,1,1,46,4066,1233.7164289227742,117,11198.931623931623,367715.4102564103
591,140850532@N03,bistrot-des-artistes.fr,0,0,0,275,4.003636363636364,0,0.0,0.0
592,62480945@N05,nocheinbier,0,0,318,414,851.4371980676327,150,18923.86,899056.2866666665
593,161974732@N07,Rammsteinika,0,0,2,18,185.72222222222226,0,0.0,0.0
594,154635549@N02,lecgahannaphotos,1,1,44,468,60.07051282051282,3,1093.3333333333333,10242.666666666666
595,185441565@N06,ashleyrboyer89,0,0,0,18,12.0,0,0.0,0.0
596,182434187@N05,BibleFarm.org,0,0,0,89,15.662921348314605,0,0.0,0.0
597,152720359@N02,arianna_ferraris,0,0,0,42,84.21428571428571,0,0.0,0.0
598,93698316@N03,pitynobel81,0,0,0,229,3.943231441048035,0,0.0,0.0
599,185269642@N04,ngodinhba0609,0,0,0,56,38.839285714285715,0,0.0,0.0
600,73977734@N00,FlitterG,1,1,41,5847,85.93312809988028,17,1346.5882352941173,16502.176470588234
601,157579393@N05,glorywang852456,0,0,0,222,10.33783783783784,1,2006.0,55951.0
602,185564397@N04,dgshot.uk,0,0,0,7,5.285714285714286,0,0.0,0.0
603,67000021@N04,Amsterdam DNA,1,1,0,354921,6.4331,0,0.0,0.0
604,185290922@N03,brendonpower1,0,0,0,208,4.8269230769230775,0,0.0,0.0
605,11745952@N08,mk881,1,1,4798,19348,798.5611,78,6805.74358974359,174435.14102564106
606,183261440@N08,ruggerofozeph,0,0,1,66,35.22727272727273,0,0.0,0.0
607,10120618@N05,ESTjustPHOTO - Elias S Tilavgi,0,0,1425,669,1848.7130044843052,293,37753.515358361765,1161405.0784982934
608,183773760@N08,Tiana007,0,0,268,315,223.14285714285717,15,9620.0,192444.06666666668
609,96383738@N00,kaydo,1,1,194,8077,20.320539804382815,8,4355.5,74743.375
610,185605156@N05,benny130376,0,0,0,2,1.0,0,0.0,0.0
611,181627592@N03,Kredi Finans Rehberi,0,0,0,797,1.34504391468005,0,0.0,0.0
612,56545646@N07,Blue York,1,1,757,3413,1800.6018165836508,86,2922.802325581395,74950.46511627907
613,165256613@N06,https://www.jardineromarbella.com,0,0,0,221,60.04072398190046,1,1.0,2.0
614,50480446@N03,Greg Peterson in Japan,1,1,17,18473,39.5209,2,5172.5,76389.5
615,182017972@N05,AndrewBu90,0,0,39,82,19.02439024390244,5,4715.0,107724.4
616,157440252@N04,https://www.herboristeriaestepona.com,0,0,0,222,33.729729729729726,0,0.0,0.0
617,21137312@N08,size10x15,1,1,132,4535,121.14332965821389,312,18811.496794871797,653459.314102564
618,185311891@N02,FunnyGifts.Shop,0,0,0,204,68.75490196078431,0,0.0,0.0
619,185434872@N05,medyabilgisi,0,0,0,14,1.6428571428571428,0,0.0,0.0
620,124691621@N03,mitzikini@yahoo.com,0,0,1,70,17.87142857142857,0,0.0,0.0
621,156115954@N04,pikenepåbroen,1,1,2,3691,20.919263072338122,0,0.0,0.0
622,184243259@N02,amdad 1,0,0,2,359,13.030640668523676,0,0.0,0.0
623,92765434@N06,Emma Bunting,1,1,0,5128,98.1511310452418,0,0.0,0.0
624,68567329@N00,zesser,0,1,121,337,298.7655786350148,15,23230.066666666666,729410.2
625,141713325@N05,lovelymotor,0,0,0,382,126.94240837696337,0,0.0,0.0
626,158248309@N04,rammvictor,0,0,0,83,8.795180722891565,0,0.0,0.0
627,61311113@N03,downsc,1,1,2,1843,8.838219326818676,0,0.0,0.0
628,170106344@N05,Duchess Willow,0,0,1817,828,408.54106280193236,167,2732.556886227545,109417.46706586826
629,10059871@N07,nguyenngoctunghn,0,0,0,319,4.658307210031348,0,0.0,0.0
630,124371527@N07,holger.kneifel,0,0,250,98,248.6836734693877,4,73110.5,1490085.75
631,147328511@N05,Asiangirl75,1,1,172,530,39488.630188679235,361,13571.595567867036,524148.9390581718
632,141145317@N07,ariemeijden,0,0,0,273,7.1098901098901095,0,0.0,0.0
633,149836379@N02,akramaburaied70,0,0,3,268,2.5634328358208958,0,0.0,0.0
634,154476968@N02,nkf67,0,0,0,146,5.979452054794519,0,0.0,0.0
635,143022195@N08,CuTèo,0,0,166,842,16029.308788598577,1,640.0,2796.0
636,160413702@N02,Sunny16.,0,0,124,242,235.5702479338843,10,580.9,32001.6
637,96027338@N08,rainerralph,1,1,731,1978,2084.4542235710674,228,24867.907894736847,868374.1885964912
638,161478586@N03,Thea Solo,1,1,124,897,75.42586399108139,12,4379.25,231196.75
639,54989697@N02,eitb.eus,1,1,1,602446,26.545,1,18835.0,919.0
640,168229729@N03,pauldfranklinuk@yahoo.co.uk,0,0,3,56,25.892857142857146,1,1584.0,98765.0
641,156657778@N08,P4TT,0,0,1,494,8.435222672064778,0,0.0,0.0
642,47080473@N07,my0771,1,1,6,14045,12.492,0,0.0,0.0
643,144396046@N04,Deep Specs,0,0,201,10,827.7,0,0.0,0.0
644,145336201@N03,phucloctho115,0,0,2,438,5.0,0,0.0,0.0
645,156097545@N04,huyho6,0,0,0,1,2.0,0,0.0,0.0
646,137403409@N02,haslerbryan,1,1,1147,1622,479.81196054254013,285,15365.368421052632,637401.8105263158
647,185619814@N02,kopometal,0,0,0,15,1.2666666666666666,0,0.0,0.0
648,91083314@N04,Markp33,1,1,82,2016,1158.2643849206352,94,9643.648936170212,436357.4680851064
649,53471285@N00,SkyReport,1,1,18,29176,7.2005,1,2753.0,56429.0
650,65516759@N08,Stawell WebCam,1,1,0,50086,29.7995,0,0.0,0.0
651,59436580@N04,tropofoto,1,1,43,828,506.6497584541063,160,17964.0,668111.8
652,185098922@N05,wendy199845,0,0,0,382,3.942408376963351,0,0.0,0.0
653,156083929@N08,renatashurrock,0,0,278,257,270.39299610894943,83,6417.22891566265,176115.91566265057
654,181660675@N06,iamgarybrink,1,1,15,9969,48.682616109940824,0,0.0,0.0
655,14487226@N02,Speycaster,1,1,1,1426,544.5,0,0.0,0.0
656,185464169@N02,teoriconcapital1,0,0,0,12,3.0,0,0.0,0.0
657,183032710@N02,streetspirit13,0,0,218,229,2429.703056768559,439,13379.14806378132,478387.4920273349
658,61502487@N04,mark5812,0,0,399,733,362.5020519835841,554,932.2075812274367,117667.04332129964
659,140332618@N07,mr_zee@live.co.uk,0,0,1,84,41.02380952380953,0,0.0,0.0
660,169783872@N02,aurelie.krstn,0,0,9,19,4.631578947368421,3,177017.33333333337,3176994.666666666
661,38824684@N08,Walimai.photo,1,1,1955,2995,2753.761268781302,472,6953.90466101695,218545.66313559323
662,185254206@N02,hanhbkns.vn,0,0,0,14,31.5,0,0.0,0.0
663,45791313@N00,Alex Pardoe,1,1,89,419,353.53110047846883,37,52580.94594594595,1197486.1081081082
664,129804683@N05,shishir2u@ymail.com,0,0,43,146,34.80821917808219,4,81139.25,1697036.0
665,12684848@N04,jimrevill,1,1,8,18616,9.6836,0,0.0,0.0
666,183613536@N03,youryoga,0,0,0,134,3.514925373134328,0,0.0,0.0
667,168664565@N05,matthewgauci907,0,0,4,284,15.485915492957744,0,0.0,0.0
668,145751142@N03,Blade C39,0,0,17,87,123.28735632183908,16,20925.1875,663035.125
669,13716483@N07,benners10,1,1,54,19493,313.2605,42,2736.0,24113.54761904762
670,184632383@N06,Dominika Toretto,0,0,4,71,7.225352112676057,0,0.0,0.0
671,50291282@N04,yuzuring,1,1,0,7353,23.569155446756426,0,0.0,0.0
672,73318272@N00,guymoll,0,1,761,998,2520.179358717435,301,2302.1461794019933,57027.903654485046
673,12629839@N06,sirbrio74,1,1,154,834,166.96282973621103,9,6017.0,77411.77777777777
674,44244101@N08,greetvandam,1,1,413,1905,507.7469816272966,256,14236.5703125,454945.7578125
675,185324193@N07,geophoto97,0,0,1,41,8.195121951219512,0,0.0,0.0
676,184674134@N08,egarciastreet,0,0,50,465,4.565591397849462,4,3564.0,30137.5
677,182331524@N02,zukas.eshop,0,0,0,380,101.02631578947368,0,0.0,0.0
678,143436600@N05,Wild Planet Photo Magazine,0,0,466,476,114.56932773109243,17,9915.0,409411.2941176471
679,28411500@N05,Alain s Studio,1,1,5064,5363,3493.365280626515,37,46825.37837837838,2082058.4324324324
680,92214844@N02,Littlest Sweet Shop,0,0,213,969,677.6068111455107,48,818.375,16780.104166666668
681,71304676@N08,HOME DECOR CURTAINS & BLINDS,1,1,1,4224,65.60085227272727,0,0.0,0.0
682,158471055@N08,gandhi44,0,0,0,85,6.376470588235295,0,0.0,0.0
683,153457422@N04,josephraymund12 | cyber tito,0,0,0,649,11.084745762711863,0,0.0,0.0
684,38014693@N04,Governo do Estado de São Paulo,1,1,14,43567,210.1137,0,0.0,0.0
685,145584272@N04,_Pinkie Moon_,0,0,7,31,22.41935483870968,1,1840.0,58746.0
686,14966804@N03,dionhinchcliffe,1,1,24,45830,355.595,6,12831.333333333336,339907.83333333326
687,143681041@N08,ballonnen1,0,0,1,784,4.950255102040817,0,0.0,0.0
688,159909835@N08,claire.danneville,0,0,268,282,871.113475177305,20,30738.0,1254517.35
689,56163587@N00,chiefchimp,1,1,45,4479,46.55190890823845,167,10693.51497005988,277476.8622754491
690,185340350@N02,ilovebeed2019,0,0,0,96,1.1041666666666667,0,0.0,0.0
691,129779530@N02,Jürgen Kornstaedt,1,1,2804,8018,979.5450236966824,95,9292.315789473683,264767.10526315786
692,147432908@N02,Brickbyrueffi,0,0,66,266,289.588679245283,0,0.0,0.0
693,120587648@N08,gimnazia1,0,0,0,624,38.155448717948715,0,0.0,0.0
694,136135221@N07,Fundacion San Cebrián,1,1,4,16017,82.9475,0,0.0,0.0
695,185608623@N06,lucypetras,0,0,0,5,32.0,0,0.0,0.0
696,96232874@N07,siklauk,1,1,7,2695,319.30834879406314,0,0.0,0.0
697,185039215@N08,lucye.martin,0,0,1,101,9.237623762376238,0,0.0,0.0
698,64162563@N08,bjmarques,0,0,5,328,7.942073170731707,0,0.0,0.0
699,162131181@N07,elgawinantio,0,0,2,8,10.375,0,0.0,0.0
700,185446013@N06,obsclub288,0,0,0,359,4.2292817679558015,0,0.0,0.0
701,147670033@N02,janewu2213,0,0,77,126,6.587301587301588,61,6977.262295081967,152861.75409836063
702,184886566@N04,daga678,0,0,0,133,63.88721804511278,0,0.0,0.0
703,184758469@N02,Mabelle Folheados,0,0,7,105,1.1904761904761905,0,0.0,0.0
704,99996700@N06,luisopicon,0,0,453,450,1178.2511111111112,130,16038.876923076923,467344.93076923076
705,157591943@N06,Candice Moe,0,0,1,128,7.828125,1,225.0,2456.0
706,25824246@N07,A330,1,1,141,13492,100.2088,106,490.91509433962267,38941.93396226415
707,185116260@N03,yoshiyoshi1986,0,0,94,36,3704.722222222222,104,10059.423076923076,422225.97115384607
708,139598577@N05,Thượng Yến,0,0,0,982,105.68533604887985,0,0.0,0.0
709,183873059@N02,minoskamelissa,0,0,15,29,27.37931034482759,0,0.0,0.0
710,39838684@N00,Utopist,1,1,14,6217,118.8528229049381,23,2990.1304347826085,56704.34782608696
711,125503362@N06,abernethyimages,1,1,10,1089,209.29568411386597,0,0.0,0.0
712,168596514@N04,Legs in my mind,1,1,237,10388,253.1845,1,133.0,693.0
713,182967040@N08,al-chely,0,0,6,67,16.70149253731343,0,0.0,0.0
714,65265630@N03,Janitors,1,1,94,50277,353.0846,11,16499.272727272728,361297.2727272727
715,134620079@N02,hasjhasj1,0,0,223,912,787.5712719298245,13,3383.8461538461543,145967.07692307697
716,50068146@N02,JDAMI,0,1,4857,854,2781.570257611241,87,22216.689655172413,894259.540229885
717,185603992@N05,aliffrmnsyh25,0,0,0,16,2.6875,0,0.0,0.0
718,77874836@N04,chsyang,1,1,845,1614,176.03965303593554,192,23378.55208333333,726038.4270833335
719,110724068@N08,My Photos 0123,1,1,32,11270,8.2682,0,0.0,0.0
720,142559336@N04,ritterjv,0,0,1,366,5.3224043715847005,0,0.0,0.0
721,123435164@N07,To show the world as it is and not as we would it ,0,0,4362,242,348.3556485355648,612,10215.388888888889,367241.11111111107
722,159709835@N03,islamsheikhemail,0,0,1,494,2.520242914979757,0,0.0,0.0
723,79079227@N08,*Sara Jane*,0,0,4777,177,1494.4689265536724,82,6326.597560975611,348508.81707317074
724,124450184@N05,Linda Martin Photography,1,1,101,1897,1972.4375329467582,151,5686.437086092716,131196.09933774837
725,138472902@N07,verlin_crookshanks,0,0,1,66,5.4393939393939394,0,0.0,0.0
726,37718037@N08,Gdnross,1,1,28,2873,77.6435781413157,17,18734.23529411765,345547.4117647059
727,155907327@N03,cengizabdullah,0,0,1,706,84.18413597733709,0,0.0,0.0
728,90314348@N08,taller 582,1,1,40,2879,23.985758944077805,1,2054.0,56200.0
729,147886889@N08,halbert.anne56,0,0,22,646,132.59287925696594,1,329.0,10248.0
730,185517722@N05,alkansm2,0,0,0,34,1.2647058823529411,0,0.0,0.0
731,182278390@N08,SadisticDaddy,0,0,123,23,71.08695652173913,5,1839.8,56777.8
732,166359843@N02,hielkemaalie,0,0,225,206,1218.8155339805824,121,14071.04132231405,565673.0909090909
733,162722048@N08,Chris A Bull,0,0,79,574,40.04529616724738,0,0.0,0.0
734,42309484@N03,w. + h. brutzer,1,1,4409,165670,689.4722,204,3101.029411764706,259836.10784313732
735,148806065@N03,Umut Aydın,0,0,19,362,12.941988950276244,0,0.0,0.0
736,166830204@N05,satvloanhkhoa,0,0,2,617,54.20583468395462,0,0.0,0.0
737,96458685@N05,MediaSL.com,0,1,20007,941,1942.7874601487774,623,5337.8507223113975,247241.0577849117
738,38473734@N04,an avel,1,1,718,2340,803.0008547008548,115,16931.53043478261,486635.6695652174
739,32084088@N06,PrimalOptic,0,1,167,273,2018.8424908424909,748,8683.856951871658,327558.9745989305
740,39977452@N00,Deirdre McGrail,0,0,18,184,156.41847826086956,0,0.0,0.0
741,185213828@N06,jamoraquaitoo,0,0,0,14,3.2142857142857144,0,0.0,0.0
742,83929542@N06,Reza  ell  Fardhian,0,0,32,681,21.701908957415565,0,0.0,0.0
743,132907114@N07,djuarsa.abraham,1,1,1148,18482,61.9958,274,7965.105839416058,364502.87226277374
744,61116347@N05,José Antonio Aguilar Gómez,0,0,45,324,598.5339506172841,29,17965.758620689656,954187.3448275862
745,185049730@N02,stevenorthover_3,0,0,30,253,68.64822134387352,0,0.0,0.0
746,185490678@N07,domas7,0,0,0,109,4.119266055045872,1,1.0,109.0
747,43211535@N06,mArcusD | pHotograpHy,0,1,529,984,19201.02743902439,0,0.0,0.0
748,147719226@N02,shaunwithmasters,0,0,572,194,543.4484536082474,1,1354.0,3140.0
749,185624908@N06,nhubeu93,0,0,0,3,1.3333333333333333,0,0.0,0.0
750,143983977@N07,joachim.eilbracht@t-online.de,0,0,14,55,30.654545454545456,0,0.0,0.0
751,184868897@N04,briekplasschaert,0,0,1,25,88.52,1,36.0,477.0
752,144630904@N07,rayyangood,0,0,9,6,2.1666666666666665,0,0.0,0.0
753,81580738@N02,Oldbeak,1,1,281,4832,362.40769867549665,175,10366.582857142856,280151.02857142856
754,128238861@N07,Sea of Silence,0,0,125,149,1269.3422818791944,42,75696.47619047617,3067965.1904761908
755,182879231@N07,unseen17,0,0,0,544,34.44669117647059,0,0.0,0.0
756,144420499@N06,johnsontaylor.diving,0,0,0,105,20.742857142857144,0,0.0,0.0
757,181754506@N07,alpashagames,0,0,0,435,4.772413793103448,6,166864.66666666663,3773407.5
758,141680987@N07,cisauk.xc,0,0,0,387,46.62273901808786,0,0.0,0.0
759,146129273@N08,K.Tomoaki,1,1,48,5302,46.640513013957005,5,400.8,146536.6
760,143176949@N02,Pixelchen1,1,1,80,1831,958.394320043692,4,24753.25,466973.25
761,40658597@N04,riskyspeeder,1,1,12,3947,93.79964038016955,0,0.0,0.0
762,149567335@N07,hcmsky,1,1,2,86007,15.4837,0,0.0,0.0
763,42113263@N00,ostwestwind,1,1,43,9752,124.50071780147663,28,1076.8214285714287,19234.10714285714
764,45921043@N07,Mister C s photo gallery,1,1,100,10737,400.4403,86,173.22093023255817,6106.2558139534885
765,21017785@N07,Hecuba s Story,1,1,825,20640,71.9424,125,9957.568000000001,205046.888
766,62036941@N07,kellici,0,0,237,357,467.8823529411765,84,12264.083333333336,532275.9523809524
767,168074066@N06,JXK0326,0,0,0,519,20.784200385356453,0,0.0,0.0
768,150448960@N07,CILEK.GR,0,0,1,683,3.4275256222547585,0,0.0,0.0
769,75777814@N06,SD.Hodgson,0,0,0,271,19.44649446494465,0,0.0,0.0
770,132354493@N04,Llar d infants Saltiró,1,1,0,37169,16.6057,0,0.0,0.0
771,148398255@N08,megamindtekniskamuseet,0,0,1,857,3.9089848308051343,0,0.0,0.0
772,141595527@N02,Toby0177,0,0,72,287,695.6550522648082,19,9219.315789473683,188573.94736842107
773,184765355@N02,alittlekiuu,0,0,0,71,1.7746478873239435,0,0.0,0.0
774,181623548@N05,nguyenduyn1910,0,0,0,64,2.0625,0,0.0,0.0
775,166622508@N03,jualtendaonline.net,0,0,0,213,10.492957746478874,0,0.0,0.0
776,66801924@N04,Muhammad Fatris,1,1,101,3816,442.14701257861634,12,4156.916666666667,321318.5
777,93905239@N02,Kitchen Emme,1,1,1,6209,20.190690932517317,0,0.0,0.0
778,16801881@N05,Honestman28,1,1,384,5303,448.27946445408264,141,4512.68085106383,244630.94326241128
779,66909027@N00,SaffyH,1,1,2394,5003,17141.403957625425,1336,8293.358532934131,331886.11826347304
780,16789684@N07,Oxford77,1,1,0,6084,75.21564760026298,0,0.0,0.0
781,184800425@N02,rhianajolbey,0,0,0,536,265.125,0,0.0,0.0
782,158432986@N05,Kali Ma Devi,0,0,844,386,886.3341968911917,39,3936.615384615385,245670.8205128205
783,97313075@N08,augustcarter27,0,0,58,191,476.8324607329843,5,6964.0,96832.2
784,91753616@N00,Alfred Life,1,1,782,52361,167.8815,237,12781.654008438818,315385.8143459916
785,160791844@N07,thegioidemvn,0,0,0,355,6.3605633802816905,0,0.0,0.0
786,110321077@N06,vincent_lescaut,1,1,3499,12343,58.2715,542,14559.771217712178,553708.6937269373
787,13082811@N05,Filippo Prezioso,1,1,524,583,882.5814751286449,213,9600.276995305163,256871.12676056335
788,40705333@N07,NL@TPE,1,1,468,20309,14.9475,13,2304.769230769231,29463.384615384613
789,54738332@N00,golfbag3,1,1,334,1047,1171.9952244508115,242,3633.50826446281,93286.44214876032
790,103072488@N08,maniraj_mceejazz,0,0,6,22,5.7727272727272725,0,0.0,0.0
791,185612352@N07,Rasmus Söderberg,0,0,0,10,4.5,2,63488.0,2391206.0
792,60310158@N04,HarumiDec24,1,1,0,1483,21.521915037086988,0,0.0,0.0
793,94442605@N05,David Hamments,1,1,16783,3175,2337.56,217,13647.341013824886,507958.5668202765
794,79219858@N05,Kvinto,0,0,787,835,23.061077844311377,0,0.0,0.0
795,185231859@N06,marquesjsilva,0,0,0,143,5.6783216783216774,0,0.0,0.0
796,107652037@N03,Geoff Thould,0,1,5,489,47.65848670756646,7,34595.42857142857,1313941.142857143
797,168149007@N08,Guillaume G Photographie,0,0,20,96,0.65625,0,0.0,0.0
798,7795309@N06,mwangee,1,1,36,19988,41.751999999999995,6,1309.5,20793.166666666668
799,46643835@N05,Ferrocarriles de vía estrecha,0,0,1,562,592.6281138790035,43,2317.3488372093025,35785.813953488374
800,185598826@N07,shahriarsonet,0,0,0,3,5.333333333333333,2,38471.0,1694533.0
801,145496965@N08,jessicasinton,0,0,1242,127,22.661417322834644,2,4743.5,7918.0
802,115586007@N08,_Joaquin_,0,0,2178,860,407.1790697674419,78,22591.78205128205,878979.1153846155
803,147758334@N08,MatQuy,0,0,26,474,2.759493670886076,0,0.0,0.0
804,185582260@N04,saskiakooiman,0,0,0,49,0.7959183673469388,0,0.0,0.0
805,85353476@N06,Greg Roose,0,0,18,211,165.0,28,7074.964285714284,126617.03571428572
806,184935314@N08,OFFROADCRACKS.com,0,0,0,72,22.51388888888889,0,0.0,0.0
807,158035790@N04,fatherhui,0,0,1,150,43.42666666666667,0,0.0,0.0
808,184933150@N03,bynarikompleks,0,0,0,299,12.344481605351168,0,0.0,0.0
809,147943715@N05,itravelanddance,1,1,18,24622,66.1387,2,2485.5,28078.5
810,163603450@N04,Grammar Top,0,0,1,23,6.130434782608695,0,0.0,0.0
811,148918611@N07,Is-As,0,0,100,755,372.6980132450331,14,10237.57142857143,148247.5
812,85237565@N08,Theunis Viljoen LRPS,1,1,18571,5091,2108.6682380671773,1894,7071.265575501585,225759.86800422386
813,147179630@N04,Cinzia Mammoliti,0,0,3,229,26.131004366812228,1,95.0,604.0
814,155579801@N02,Pour SL Femme,0,0,1,580,14.329310344827585,1,239.0,17938.0
815,185383785@N08,tambeepty,0,0,45,35,1239.5142857142855,0,0.0,0.0
816,147722963@N04,Ivo edits,0,0,40,263,483.3954372623574,117,9671.222222222224,463380.58974358975
817,72191066@N00,granmadunn,1,1,1007,3413,896.4579548784061,36,6875.472222222223,199118.3055555556
818,162614134@N04,mehtap.karatas,0,0,0,1,0.0,0,0.0,0.0
819,185234392@N07,southriftgalaxysafaris,0,0,0,128,9.75,0,0.0,0.0
820,153899853@N05,tararooney,1,1,9,10380,6.2996,0,0.0,0.0
821,111088824@N05,hgskitchen,0,0,0,85,2.388235294117647,0,0.0,0.0
822,184801563@N07,UNR CKI,0,0,0,440,14.022727272727273,0,0.0,0.0
823,117977735@N07,月 牙 泉,1,1,2,5171,14.598917037323535,0,0.0,0.0
824,121697493@N02,Lexi_Sheer,0,0,571,75,6955.28,0,0.0,0.0
825,62339477@N00,Hardcore Shutterbug,1,1,282,189742,22.7059,47,7004.851063829788,141822.40425531915
826,29553659@N06,Askjell,1,1,3196,4900,779.7909777505612,21,41642.333333333336,2000006.761904762
827,124386719@N08,Andy Rowlands RCD,0,0,0,895,5.065921787709497,0,0.0,0.0
828,31261503@N06,seua_yai,1,1,246,52532,13534.6169,350,5099.894285714286,135068.96285714285
829,183505811@N07,decalmatic002,0,0,0,100,3.89,0,0.0,0.0
830,146860704@N06,Talat Oncu Mezat Veri Tabanı,1,1,1,3733308,0.5489999999999999,0,0.0,0.0
831,161404348@N08,Pondok Pesantren An-Nahl Darunnajah 5 Pandeglang,0,0,0,78,5.474358974358975,0,0.0,0.0
832,124160937@N06,ruzan.khambatta,1,1,4,13444,3.2019,0,0.0,0.0
833,131904319@N08,ingebollen,1,1,2,1761,74.18739352640544,0,0.0,0.0
834,152971940@N03,prowisehealth,0,0,159,916,26.87991266375546,130,1054.7846153846153,43326.261538461535
835,184873787@N03,marilynts,0,0,16,44,311.45454545454544,27,536.9629629629628,4143.740740740741
836,45311060@N08,somazeon,1,1,1596,2246,1477.6999109528049,174,17802.149425287356,528676.4137931034
837,182009920@N03,SUPVN,0,0,0,76,6.276315789473684,0,0.0,0.0
838,135420200@N02,hess.photo,1,1,359,3543,1662.9379057296076,256,12454.43359375,341340.32421875
839,125496598@N02,U2start,1,1,0,2701,193.5734912995187,12,7306.333333333332,175659.75
840,21163573@N03,descartes.marco,1,1,517,10417,421.3069,2126,4228.269990592662,201001.91674506114
841,140050007@N05,hoanghungtran117,0,0,343,53,72.0754716981132,6,5594.0,285446.66666666674
842,75762708@N03,mancrac,1,1,0,5089,101.04696404008646,0,0.0,0.0
843,153313778@N08,rogerragonneau,1,1,361,6557,794.2058868384931,1,3830.0,50553.0
844,62660212@N03,belincs,1,1,59,3088,568.8733808290157,52,19996.03846153846,459488.69230769225
845,185550228@N06,HiFi List,0,0,0,109,2.6513761467889907,0,0.0,0.0
846,43974696@N06,Goetze-Images.com,0,0,470,896,160.76339285714286,278,11614.658273381296,239106.15107913673
847,147587006@N06,Amalshaleh1966,0,0,1,282,62.34751773049646,2,664.5,4023.0
848,158884906@N03,boughzounejia,0,0,244,410,347.2682926829268,19,30837.368421052633,884719.6315789473
849,150160571@N07,rolfgericke,0,0,2529,359,5960.222841225626,97,2973.7835051546394,70055.17525773196
850,183960952@N05,chrislobo89,0,0,14,9,25.33333333333333,23,13227.04347826087,632465.5217391305
851,128653825@N02,Minicoach98,1,1,109,7707,288.89541974828086,4,124.25,7801.75
852,156701823@N05,rengwuxian,0,0,1,882,1.4693877551020411,0,0.0,0.0
853,185528832@N03,msmith.gt3,0,0,2,10,2.1,0,0.0,0.0
854,13656196@N00,eam31,1,1,13,2612,161.04517611026034,22,2628.3636363636365,14842.5
855,157353547@N03,franksimonphotography,0,0,0,84,69.58333333333333,5,612.6,4955.8
856,185080552@N04,echoitseo,0,0,0,23,1.5217391304347827,0,0.0,0.0
857,147605737@N04,WhereIsJason,1,1,0,1352,23.85249621785174,0,0.0,0.0
858,184536781@N07,dustronalca,0,0,0,37,1.7837837837837838,0,0.0,0.0
